5,0,2,1,0.82,0.47,0.31,0.49,0.86,0.53,0.28,0.49,0.86
5,1,2,11,0.22,0.8,0.3,0.28,0.8,0.6,0.26,0.41,0.85
5,2,2,16,0.23,0.46,0.77,0.2,0.58,0.71,0.18,0.29,0.82
5,3,2,2,0.25,0.33,0.86,0.18,0.46,0.78,0.17,0.27,0.81
5,4,2,8,0.12,0.23,0.39,0.19,0.3,0.98,0.16,0.19,0.79
5,6,2,5,0.3,0.32,0.25,0.34,0.15,0.29,0.32,0.42,1.11
5,7,2,3,0.34,0.33,0.27,0.33,0.23,0.29,0.31,0.99,1
5,8,2,3,0.23,0.31,0.24,0.28,0.3,0.26,0.93,0.95,0.94
5,9,2,15,0.21,0.17,0.17,0.34,0.36,0.28,0.87,0.81,0.92
5,10,2,2,0.25,0.32,0.32,0.88,0.74,0.43,0.43,0.65,0.9
5,11,2,2,0.78,0.39,0.32,0.62,0.86,0.51,0.29,0.52,0.87
6,0,2,3,0.99,1.15,0.81,0.45,0.39,1.17,0.46,0.41,1.2
6,1,2,3,0.52,1.07,0.95,0.54,0.37,1.23,0.52,0.47,1.22
6,2,2,10,0.48,0.42,1.12,0.34,0.2,1.2,0.3,0.41,1.18
6,3,2,4,0.51,0.46,0.97,0.27,0.22,1.2,0.23,0.36,1.18
6,4,2,4,0.49,0.5,0.58,0.62,0.22,1.17,0.5,0.41,1.23
6,5,2,4,0.44,0.51,0.5,0.46,0.17,0.53,0.38,0.44,1.09
6,7,2,4,0.68,0.9,0.75,0.9,0.5,1.12,0.8,0.88,1.15
6,8,2,9,0.68,0.89,0.71,1.02,0.53,1.12,1.08,0.39,1.2
6,9,2,3,0.7,0.91,0.72,1.07,0.54,1.13,0.96,0.4,1.21
6,10,2,3,0.86,1,0.76,1.02,0.52,1.16,0.49,0.47,1.22
6,11,2,10,1.11,1.11,0.79,0.45,0.4,1.16,0.44,0.39,1.2
7,0,2,3,0.83,0.76,0.37,0.48,1.09,0.36,0.41,1.12,0.33
7,1,2,15,0.42,0.99,0.37,0.42,0.98,0.49,0.38,1.1,0.44
7,2,2,2,0.47,0.56,0.88,0.42,0.75,0.74,0.36,1.08,0.52
7,3,2,4,0.5,0.51,0.87,0.45,0.7,0.85,0.37,1.08,0.54
7,4,2,2,0.49,0.5,0.31,0.48,0.56,0.96,0.37,1.07,0.63
7,5,2,14,0.4,0.47,0.36,0.43,0.37,0.53,0.34,1.04,0.91
7,6,2,6,0.37,0.44,0.37,0.41,0.29,0.43,0.33,1.01,1.08
7,8,2,5,0.12,0.27,0.28,0.44,0.54,0.26,1.04,0.97,0.16
7,9,2,15,0.11,0.28,0.3,0.59,0.62,0.27,0.84,1.03,0.17
7,10,2,15,0.34,0.38,0.33,0.87,0.91,0.29,0.4,1.1,0.21
7,11,2,2,0.91,0.62,0.35,0.54,1.06,0.32,0.4,1.12,0.29
8,0,2,15,0.87,0.34,0.21,0.81,0.36,0.17,0.92,0.28,0.17
8,1,2,2,0.43,0.88,0.25,0.65,0.74,0.32,0.9,0.43,0.32
8,2,2,2,0.29,0.62,0.78,0.52,0.86,0.39,0.87,0.51,0.32
8,3,2,2,0.28,0.49,0.82,0.49,0.86,0.47,0.86,0.53,0.31
8,4,2,12,0.26,0.28,0.22,0.41,0.8,0.8,0.85,0.6,0.3
8,5,2,15,0.18,0.2,0.23,0.29,0.58,0.46,0.82,0.71,0.77
8,6,2,2,0.17,0.18,0.25,0.27,0.46,0.33,0.81,0.78,0.86
8,7,2,8,0.16,0.19,0.12,0.19,0.3,0.23,0.79,0.98,0.39
8,9,2,6,0.32,0.34,0.3,0.42,0.15,0.32,1.11,0.29,0.25
8,10,2,4,0.31,0.33,0.34,0.99,0.23,0.33,1,0.29,0.27
8,11,2,4,0.93,0.28,0.23,0.95,0.3,0.31,0.94,0.26,0.24
9,0,2,15,0.77,0.46,0.23,0.71,0.58,0.2,0.82,0.29,0.18
9,1,2,12,0.3,0.8,0.22,0.6,0.8,0.28,0.85,0.41,0.26
9,2,2,2,0.31,0.47,0.82,0.53,0.86,0.49,0.86,0.49,0.28
9,3,2,2,0.32,0.39,0.78,0.51,0.86,0.62,0.87,0.52,0.29
9,4,2,2,0.32,0.32,0.25,0.43,0.74,0.88,0.9,0.65,0.43
9,5,2,15,0.17,0.17,0.21,0.28,0.36,0.34,0.92,0.81,0.87
9,6,2,4,0.24,0.31,0.23,0.26,0.3,0.28,0.94,0.95,0.93
9,7,2,4,0.27,0.33,0.34,0.29,0.23,0.33,1,0.99,0.31
9,8,2,6,0.25,0.32,0.3,0.29,0.15,0.34,1.11,0.42,0.32
9,10,2,8,0.39,0.23,0.12,0.98,0.3,0.19,0.79,0.19,0.16
9,11,2,2,0.86,0.33,0.25,0.78,0.46,0.18,0.81,0.27,0.17
10,0,2,14,0.91,0.53,0.36,1.04,0.37,0.47,0.34,0.43,0.4
10,1,2,2,0.63,0.96,0.31,1.07,0.56,0.5,0.37,0.48,0.49
10,2,2,4,0.54,0.85,0.87,1.08,0.7,0.51,0.37,0.45,0.5
10,3,2,2,0.52,0.74,0.88,1.08,0.75,0.56,0.36,0.42,0.47
10,4,2,15,0.44,0.49,0.37,1.1,0.98,0.99,0.38,0.42,0.42
10,5,2,3,0.33,0.36,0.37,1.12,1.09,0.76,0.41,0.48,0.83
10,6,2,2,0.29,0.32,0.35,1.12,1.06,0.62,0.4,0.54,0.91
10,7,2,15,0.21,0.29,0.33,1.1,0.91,0.38,0.4,0.87,0.34
10,8,2,15,0.17,0.27,0.3,1.03,0.62,0.28,0.84,0.59,0.11
10,9,2,5,0.16,0.26,0.28,0.97,0.54,0.27,1.04,0.44,0.12
10,11,2,6,1.08,0.43,0.37,1.01,0.29,0.44,0.33,0.41,0.37
11,0,2,4,1.09,0.53,0.5,0.44,0.17,0.51,0.38,0.46,0.44
11,1,2,4,1.23,1.17,0.58,0.41,0.22,0.5,0.5,0.62,0.49
11,2,2,4,1.18,1.2,0.97,0.36,0.22,0.46,0.23,0.27,0.51
11,3,2,10,1.18,1.2,1.12,0.41,0.2,0.42,0.3,0.34,0.48
11,4,2,3,1.22,1.23,0.95,0.47,0.37,1.07,0.52,0.54,0.52
11,5,2,3,1.2,1.17,0.81,0.41,0.39,1.15,0.46,0.45,0.99
11,6,2,10,1.2,1.16,0.79,0.39,0.4,1.11,0.44,0.45,1.11
11,7,2,3,1.22,1.16,0.76,0.47,0.52,1,0.49,1.02,0.86
11,8,2,3,1.21,1.13,0.72,0.4,0.54,0.91,0.96,1.07,0.7
11,9,2,9,1.2,1.12,0.71,0.39,0.53,0.89,1.08,1.02,0.68
11,10,2,4,1.15,1.12,0.75,0.88,0.5,0.9,0.8,0.9,0.68
0,1,3,15,1.58,1.25,1.25,1.67,0.55,1.42,1.38,1.47,1.19
0,2,3,10,1.64,0.77,1.48,1.7,0.52,1.53,1.35,1.44,1.17
0,3,3,4,1.63,0.78,1.57,1.8,0.56,1.62,1.39,1.37,1.09
0,4,3,4,1.68,0.77,1,1.84,0.54,1.42,1.41,1.46,1.22
0,5,3,17,1.6,0.7,0.86,1.72,0.45,0.85,1.38,1.49,1.21
0,6,3,4,1.59,0.69,0.96,1.73,0.48,0.98,1.39,1.48,1.09
0,7,3,4,1.61,0.71,1.06,1.81,0.54,1.18,1.51,1.39,0.82
0,8,3,17,1.57,0.75,0.47,1.48,0.32,0.61,1.31,0.83,0.77
0,9,3,3,1.52,0.69,0.77,1.68,0.33,0.91,1.54,0.69,0.6
0,10,3,3,1.57,0.81,0.91,1.54,0.4,1.15,1.07,0.72,0.72
0,11,3,15,1.31,0.78,0.79,0.93,0.33,0.94,0.93,0.76,0.65
1,0,3,5,1.36,1.34,0.64,0.79,0.35,0.73,0.7,0.78,0.64
1,2,3,10,0.32,1.24,1.31,0.35,0.96,0.87,0.33,0.35,0.2
1,3,3,4,0.39,1.34,1.2,0.4,1.06,1.04,0.34,0.39,0.29
1,4,3,16,0.6,1.4,0.77,0.57,1.11,1.18,0.31,0.74,0.74
1,5,3,9,0.69,1.39,0.77,0.75,1.01,0.76,0.36,1.04,1.17
1,6,3,4,0.71,1.39,0.78,0.82,0.98,0.77,0.42,1.16,1.09
1,7,3,16,0.78,1.4,0.77,1.03,0.85,0.82,0.71,1.22,0.7
1,8,3,19,0.84,1.38,0.71,1.25,0.67,0.81,1.15,0.81,0.77
1,9,3,3,0.86,1.38,0.71,1.33,0.63,0.82,1.11,0.81,0.78
1,10,3,3,1.01,1.39,0.7,1.31,0.54,0.83,0.63,0.87,0.78
1,11,3,5,1.24,1.36,0.65,0.83,0.41,0.76,0.69,0.81,0.67
2,0,3,3,0.8,1.1,0.94,0.41,0.2,0.37,0.49,0.37,0.23
2,1,3,5,0.55,1.31,0.96,0.37,0.37,0.34,0.29,0.44,0.37
2,3,3,13,0.2,0.28,1.22,0.26,0.16,0.49,0.26,0.3,0.27
2,4,3,11,0.24,0.35,1.07,0.32,0.28,1,0.33,0.39,0.28
2,5,3,1,0.22,0.5,1.08,0.24,0.55,0.81,0.31,0.35,0.88
2,6,3,16,0.22,0.62,1.08,0.28,0.79,0.72,0.4,0.58,0.87
2,7,3,12,0.26,0.74,1.07,0.35,1.01,0.58,0.4,0.99,0.48
2,8,3,1,0.34,0.87,1.04,0.56,0.96,0.49,0.83,0.56,0.45
2,9,3,3,0.36,0.9,1.03,0.69,0.92,0.48,0.81,0.48,0.47
2,10,3,1,0.51,0.99,1,0.93,0.72,0.49,0.3,0.34,0.38
2,11,3,11,0.88,1.1,0.99,0.51,0.43,0.39,0.4,0.45,0.39
3,0,3,1,0.88,0.81,1.08,0.35,0.55,0.5,0.31,0.24,0.22
3,1,3,11,0.28,1,1.07,0.39,0.28,0.35,0.33,0.32,0.24
3,2,3,13,0.27,0.49,1.22,0.3,0.16,0.28,0.26,0.26,0.2
3,4,3,5,0.37,0.34,0.96,0.44,0.37,1.31,0.29,0.37,0.55
3,5,3,3,0.23,0.37,0.94,0.37,0.2,1.1,0.49,0.41,0.8
3,6,3,11,0.39,0.39,0.99,0.45,0.43,1.1,0.4,0.51,0.88
3,7,3,1,0.38,0.49,1,0.34,0.72,0.99,0.3,0.93,0.51
3,8,3,3,0.47,0.48,1.03,0.48,0.92,0.9,0.81,0.69,0.36
3,9,3,1,0.45,0.49,1.04,0.56,0.96,0.87,0.83,0.56,0.34
3,10,3,12,0.48,0.58,1.07,0.99,1.01,0.74,0.4,0.35,0.26
3,11,3,16,0.87,0.72,1.08,0.58,0.79,0.62,0.4,0.28,0.22
4,0,3,9,1.17,0.76,0.77,1.04,1.01,1.39,0.36,0.75,0.69
4,1,3,16,0.74,1.18,0.77,0.74,1.11,1.4,0.31,0.57,0.6
4,2,3,4,0.29,1.04,1.2,0.39,1.06,1.34,0.34,0.4,0.39
4,3,3,10,0.2,0.87,1.31,0.35,0.96,1.24,0.33,0.35,0.32
4,5,3,5,0.64,0.73,0.64,0.78,0.35,1.34,0.7,0.79,1.36
4,6,3,5,0.67,0.76,0.65,0.81,0.41,1.36,0.69,0.83,1.24
4,7,3,3,0.78,0.83,0.7,0.87,0.54,1.39,0.63,1.31,1.01
4,8,3,3,0.78,0.82,0.71,0.81,0.63,1.38,1.11,1.33,0.86
4,9,3,19,0.77,0.81,0.71,0.81,0.67,1.38,1.15,1.25,0.84
4,10,3,16,0.7,0.82,0.77,1.22,0.85,1.4,0.71,1.03,0.78
4,11,3,4,1.09,0.77,0.78,1.16,0.98,1.39,0.42,0.82,0.71
5,0,3,17,1.21,0.85,0.86,1.49,0.45,0.7,1.38,1.72,1.6
5,1,3,4,1.22,1.42,1,1.46,0.54,0.77,1.41,1.84,1.68
5,2,3,4,1.09,1.62,1.57,1.37,0.56,0.78,1.39,1.8,1.63
5,3,3,10,1.17,1.53,1.48,1.44,0.52,0.77,1.35,1.7,1.64
5,4,3,15,1.19,1.42,1.25,1.47,0.55,1.25,1.38,1.67,1.58
5,6,3,15,0.65,0.94,0.79,0.76,0.33,0.78,0.93,0.93,1.31
5,7,3,3,0.72,1.15,0.91,0.72,0.4,0.81,1.07,1.54,1.57
5,8,3,3,0.6,0.91,0.77,0.69,0.33,0.69,1.54,1.68,1.52
5,9,3,17,0.77,0.61,0.47,0.83,0.32,0.75,1.31,1.48,1.57
5,10,3,4,0.82,1.18,1.06,1.39,0.54,0.71,1.51,1.81,1.61
5,11,3,4,1.09,0.98,0.96,1.48,0.48,0.69,1.39,1.73,1.59
6,0,3,1,0.83,0.56,0.45,0.56,0.96,0.49,0.34,0.87,1.04
6,1,3,12,0.4,0.99,0.48,0.35,1.01,0.58,0.26,0.74,1.07
6,2,3,16,0.4,0.58,0.87,0.28,0.79,0.72,0.22,0.62,1.08
6,3,3,2,0.31,0.35,0.88,0.24,0.55,0.81,0.22,0.5,1.08
6,4,3,12,0.33,0.39,0.28,0.32,0.28,1,0.24,0.35,1.07
6,5,3,14,0.26,0.3,0.27,0.26,0.16,0.49,0.2,0.28,1.22
6,7,3,5,0.29,0.44,0.37,0.37,0.37,0.34,0.55,1.31,0.96
6,8,3,3,0.49,0.37,0.23,0.41,0.2,0.37,0.8,1.1,0.94
6,9,3,12,0.4,0.45,0.39,0.51,0.43,0.39,0.88,1.1,0.99
6,10,3,2,0.3,0.34,0.38,0.93,0.72,0.49,0.51,0.99,1
6,11,3,4,0.81,0.48,0.47,0.69,0.92,0.48,0.36,0.9,1.03
7,0,3,19,1.15,0.81,0.77,1.25,0.67,0.81,0.84,1.38,0.71
7,1,3,4,0.71,1.22,0.7,1.03,0.85,0.82,0.78,1.4,0.77
7,2,3,4,0.42,1.16,1.09,0.82,0.98,0.77,0.71,1.39,0.78
7,3,3,10,0.36,1.04,1.17,0.75,1.01,0.76,0.69,1.39,0.77
7,4,3,15,0.31,0.74,0.74,0.57,1.11,1.18,0.6,1.4,0.77
7,5,3,3,0.34,0.39,0.29,0.4,1.06,1.04,0.39,1.34,1.2
7,6,3,10,0.33,0.35,0.2,0.35,0.96,0.87,0.32,1.24,1.31
7,8,3,5,0.7,0.78,0.64,0.79,0.35,0.73,1.36,1.34,0.64
7,9,3,6,0.69,0.81,0.67,0.83,0.41,0.76,1.24,1.36,0.65
7,10,3,4,0.63,0.87,0.78,1.31,0.54,0.83,1.01,1.39,0.7
7,11,3,4,1.11,0.81,0.78,1.33,0.63,0.82,0.86,1.38,0.71
8,0,3,17,1.31,0.83,0.77,1.48,0.32,0.61,1.57,0.75,0.47
8,1,3,4,1.51,1.39,0.82,1.81,0.54,1.18,1.61,0.71,1.06
8,2,3,4,1.39,1.48,1.09,1.73,0.48,0.98,1.59,0.69,0.96
8,3,3,18,1.38,1.49,1.21,1.72,0.45,0.85,1.6,0.7,0.86
8,4,3,3,1.41,1.46,1.22,1.84,0.54,1.42,1.68,0.77,1
8,5,3,3,1.39,1.37,1.09,1.8,0.56,1.62,1.63,0.78,1.57
8,6,3,10,1.35,1.44,1.17,1.7,0.52,1.53,1.64,0.77,1.48
8,7,3,15,1.38,1.47,1.19,1.67,0.55,1.42,1.58,1.25,1.25
8,9,3,16,0.93,0.76,0.65,0.93,0.33,0.94,1.31,0.78,0.79
8,10,3,4,1.07,0.72,0.72,1.54,0.4,1.15,1.57,0.81,0.91
8,11,3,4,1.54,0.69,0.6,1.68,0.33,0.91,1.52,0.69,0.77
9,0,3,3,1.57,1.62,1.09,0.78,0.56,1.37,1.63,1.8,1.39
9,1,3,3,1,1.42,1.22,0.77,0.54,1.46,1.68,1.84,1.41
9,2,3,18,0.86,0.85,1.21,0.7,0.45,1.49,1.6,1.72,1.38
9,3,3,4,0.96,0.98,1.09,0.69,0.48,1.48,1.59,1.73,1.39
9,4,3,4,1.06,1.18,0.82,0.71,0.54,1.39,1.61,1.81,1.51
9,5,3,17,0.47,0.61,0.77,0.75,0.32,0.83,1.57,1.48,1.31
9,6,3,4,0.77,0.91,0.6,0.69,0.33,0.69,1.52,1.68,1.54
9,7,3,4,0.91,1.15,0.72,0.81,0.4,0.72,1.57,1.54,1.07
9,8,3,16,0.79,0.94,0.65,0.78,0.33,0.76,1.31,0.93,0.93
9,10,3,15,1.25,1.42,1.19,1.25,0.55,1.47,1.58,1.67,1.38
9,11,3,10,1.48,1.53,1.17,0.77,0.52,1.44,1.64,1.7,1.35
10,0,3,3,1.2,1.04,0.29,1.34,1.06,0.39,0.39,0.4,0.34
10,1,3,16,0.77,1.18,0.74,1.4,1.11,0.74,0.6,0.57,0.31
10,2,3,10,0.77,0.76,1.17,1.39,1.01,1.04,0.69,0.75,0.36
10,3,3,4,0.78,0.77,1.09,1.39,0.98,1.16,0.71,0.82,0.42
10,4,3,4,0.77,0.82,0.7,1.4,0.85,1.22,0.78,1.03,0.71
10,5,3,19,0.71,0.81,0.77,1.38,0.67,0.81,0.84,1.25,1.15
10,6,3,4,0.71,0.82,0.78,1.38,0.63,0.81,0.86,1.33,1.11
10,7,3,4,0.7,0.83,0.78,1.39,0.54,0.87,1.01,1.31,0.63
10,8,3,6,0.65,0.76,0.67,1.36,0.41,0.81,1.24,0.83,0.69
10,9,3,5,0.64,0.73,0.64,1.34,0.35,0.78,1.36,0.79,0.7
10,11,3,10,1.31,0.87,0.2,1.24,0.96,0.35,0.32,0.35,0.33
11,0,3,14,1.22,0.49,0.27,0.28,0.16,0.3,0.2,0.26,0.26
11,1,3,12,1.07,1,0.28,0.35,0.28,0.39,0.24,0.32,0.33
11,2,3,2,1.08,0.81,0.88,0.5,0.55,0.35,0.22,0.24,0.31
11,3,3,16,1.08,0.72,0.87,0.62,0.79,0.58,0.22,0.28,0.4
11,4,3,12,1.07,0.58,0.48,0.74,1.01,0.99,0.26,0.35,0.4
11,5,3,1,1.04,0.49,0.45,0.87,0.96,0.56,0.34,0.56,0.83
11,6,3,4,1.03,0.48,0.47,0.9,0.92,0.48,0.36,0.69,0.81
11,7,3,2,1,0.49,0.38,0.99,0.72,0.34,0.51,0.93,0.3
11,8,3,12,0.99,0.39,0.39,1.1,0.43,0.45,0.88,0.51,0.4
11,9,3,3,0.94,0.37,0.23,1.1,0.2,0.37,0.8,0.41,0.49
11,10,3,5,0.96,0.34,0.37,1.31,0.37,0.44,0.55,0.37,0.29
0,1,4,6,0.96,1.31,0.55,0.34,0.37,0.37,0.37,0.44,0.29
0,2,4,4,0.94,1.1,0.8,0.37,0.2,0.41,0.23,0.37,0.49
0,3,4,11,0.99,1.1,0.88,0.39,0.43,0.51,0.39,0.45,0.4
0,4,4,1,1,0.99,0.51,0.49,0.72,0.93,0.38,0.34,0.3
0,5,4,3,1.03,0.9,0.36,0.48,0.92,0.69,0.47,0.48,0.81
0,6,4,2,1.04,0.87,0.34,0.49,0.96,0.56,0.45,0.56,0.83
0,7,4,11,1.07,0.74,0.26,0.58,1.01,0.35,0.48,0.99,0.4
0,8,4,15,1.08,0.62,0.22,0.72,0.79,0.28,0.87,0.58,0.4
0,9,4,1,1.08,0.5,0.22,0.81,0.55,0.24,0.88,0.35,0.31
0,10,4,11,1.07,0.35,0.24,1,0.28,0.32,0.28,0.39,0.33
0,11,4,13,1.22,0.28,0.2,0.49,0.16,0.26,0.27,0.3,0.26
1,0,4,9,1.31,1.24,0.32,0.87,0.96,0.35,0.2,0.35,0.33
1,2,4,6,0.64,1.34,1.36,0.73,0.35,0.79,0.64,0.78,0.7
1,3,4,5,0.65,1.36,1.24,0.76,0.41,0.83,0.67,0.81,0.69
1,4,4,3,0.7,1.39,1.01,0.83,0.54,1.31,0.78,0.87,0.63
1,5,4,3,0.71,1.38,0.86,0.82,0.63,1.33,0.78,0.81,1.11
1,6,4,19,0.71,1.38,0.84,0.81,0.67,1.25,0.77,0.81,1.15
1,7,4,3,0.77,1.4,0.78,0.82,0.85,1.03,0.7,1.22,0.71
1,8,4,3,0.78,1.39,0.71,0.77,0.98,0.82,1.09,1.16,0.42
1,9,4,9,0.77,1.39,0.69,0.76,1.01,0.75,1.17,1.04,0.36
1,10,4,16,0.77,1.4,0.6,1.18,1.11,0.57,0.74,0.74,0.31
1,11,4,4,1.2,1.34,0.39,1.04,1.06,0.4,0.29,0.39,0.34
2,0,4,9,1.48,0.77,1.64,1.53,0.52,1.7,1.17,1.44,1.35
2,1,4,16,1.25,1.25,1.58,1.42,0.55,1.67,1.19,1.47,1.38
2,3,4,15,0.79,0.78,1.31,0.94,0.33,0.93,0.65,0.76,0.93
2,4,4,3,0.91,0.81,1.57,1.15,0.4,1.54,0.72,0.72,1.07
2,5,4,3,0.77,0.69,1.52,0.91,0.33,1.68,0.6,0.69,1.54
2,6,4,18,0.47,0.75,1.57,0.61,0.32,1.48,0.77,0.83,1.31
2,7,4,3,1.06,0.71,1.61,1.18,0.54,1.81,0.82,1.39,1.51
2,8,4,3,0.96,0.69,1.59,0.98,0.48,1.73,1.09,1.48,1.39
2,9,4,17,0.86,0.7,1.6,0.85,0.45,1.72,1.21,1.49,1.38
2,10,4,4,1,0.77,1.68,1.42,0.54,1.84,1.22,1.46,1.41
2,11,4,4,1.57,0.78,1.63,1.62,0.56,1.8,1.09,1.37,1.39
3,0,4,3,1.54,1.68,1.52,0.69,0.33,0.69,0.6,0.91,0.77
3,1,4,3,1.07,1.54,1.57,0.72,0.4,0.81,0.72,1.15,0.91
3,2,4,15,0.93,0.93,1.31,0.76,0.33,0.78,0.65,0.94,0.79
3,4,4,16,1.38,1.67,1.58,1.47,0.55,1.25,1.19,1.42,1.25
3,5,4,9,1.35,1.7,1.64,1.44,0.52,0.77,1.17,1.53,1.48
3,6,4,4,1.39,1.8,1.63,1.37,0.56,0.78,1.09,1.62,1.57
3,7,4,4,1.41,1.84,1.68,1.46,0.54,0.77,1.22,1.42,1
3,8,4,17,1.38,1.72,1.6,1.49,0.45,0.7,1.21,0.85,0.86
3,9,4,3,1.39,1.73,1.59,1.48,0.48,0.69,1.09,0.98,0.96
3,10,4,3,1.51,1.81,1.61,1.39,0.54,0.71,0.82,1.18,1.06
3,11,4,18,1.31,1.48,1.57,0.83,0.32,0.75,0.77,0.61,0.47
4,0,4,3,1.11,1.33,0.86,0.81,0.63,1.38,0.78,0.82,0.71
4,1,4,3,0.63,1.31,1.01,0.87,0.54,1.39,0.78,0.83,0.7
4,2,4,5,0.69,0.83,1.24,0.81,0.41,1.36,0.67,0.76,0.65
4,3,4,6,0.7,0.79,1.36,0.78,0.35,1.34,0.64,0.73,0.64
4,5,4,9,0.33,0.35,0.32,0.35,0.96,1.24,0.2,0.87,1.31
4,6,4,4,0.34,0.4,0.39,0.39,1.06,1.34,0.29,1.04,1.2
4,7,4,16,0.31,0.57,0.6,0.74,1.11,1.4,0.74,1.18,0.77
4,8,4,9,0.36,0.75,0.69,1.04,1.01,1.39,1.17,0.76,0.77
4,9,4,3,0.42,0.82,0.71,1.16,0.98,1.39,1.09,0.77,0.78
4,10,4,3,0.71,1.03,0.78,1.22,0.85,1.4,0.7,0.82,0.77
4,11,4,19,1.15,1.25,0.84,0.81,0.67,1.38,0.77,0.81,0.71
5,0,4,3,0.81,0.69,0.36,0.48,0.92,0.9,0.47,0.48,1.03
5,1,4,1,0.3,0.93,0.51,0.34,0.72,0.99,0.38,0.49,1
5,2,4,11,0.4,0.51,0.88,0.45,0.43,1.1,0.39,0.39,0.99
5,3,4,4,0.49,0.41,0.8,0.37,0.2,1.1,0.23,0.37,0.94
5,4,4,6,0.29,0.37,0.55,0.44,0.37,1.31,0.37,0.34,0.96
5,6,4,13,0.26,0.26,0.2,0.3,0.16,0.28,0.27,0.49,1.22
5,7,4,11,0.33,0.32,0.24,0.39,0.28,0.35,0.28,1,1.07
5,8,4,1,0.31,0.24,0.22,0.35,0.55,0.5,0.88,0.81,1.08
5,9,4,15,0.4,0.28,0.22,0.58,0.79,0.62,0.87,0.72,1.08
5,10,4,11,0.4,0.35,0.26,0.99,1.01,0.74,0.48,0.58,1.07
5,11,4,2,0.83,0.56,0.34,0.56,0.96,0.87,0.45,0.49,1.04
6,0,4,3,1.09,1.48,1.39,0.98,0.48,1.73,0.96,0.69,1.59
6,1,4,3,0.82,1.39,1.51,1.18,0.54,1.81,1.06,0.71,1.61
6,2,4,18,0.77,0.83,1.31,0.61,0.32,1.48,0.47,0.75,1.57
6,3,4,4,0.6,0.69,1.54,0.91,0.33,1.68,0.77,0.69,1.52
6,4,4,4,0.72,0.72,1.07,1.15,0.4,1.54,0.91,0.81,1.57
6,5,4,16,0.65,0.76,0.93,0.94,0.33,0.93,0.79,0.78,1.31
6,7,4,16,1.19,1.47,1.38,1.42,0.55,1.67,1.25,1.25,1.58
6,8,4,9,1.17,1.44,1.35,1.53,0.52,1.7,1.48,0.77,1.64
6,9,4,3,1.09,1.37,1.39,1.62,0.56,1.8,1.57,0.78,1.63
6,10,4,3,1.22,1.46,1.41,1.42,0.54,1.84,1,0.77,1.68
6,11,4,18,1.21,1.49,1.38,0.85,0.45,1.72,0.86,0.7,1.6
7,0,4,3,1.09,1.16,0.42,0.77,0.98,0.82,0.78,1.39,0.71
7,1,4,15,0.7,1.22,0.71,0.82,0.85,1.03,0.77,1.4,0.78
7,2,4,19,0.77,0.81,1.15,0.81,0.67,1.25,0.71,1.38,0.84
7,3,4,4,0.78,0.81,1.11,0.82,0.63,1.33,0.71,1.38,0.86
7,4,4,4,0.78,0.87,0.63,0.83,0.54,1.31,0.7,1.39,1.01
7,5,4,6,0.67,0.81,0.69,0.76,0.41,0.83,0.65,1.36,1.24
7,6,4,6,0.64,0.78,0.7,0.73,0.35,0.79,0.64,1.34,1.36
7,8,4,9,0.2,0.35,0.33,0.87,0.96,0.35,1.31,1.24,0.32
7,9,4,3,0.29,0.39,0.34,1.04,1.06,0.4,1.2,1.34,0.39
7,10,4,15,0.74,0.74,0.31,1.18,1.11,0.57,0.77,1.4,0.6
7,11,4,10,1.17,1.04,0.36,0.76,1.01,0.75,0.77,1.39,0.69
8,0,4,15,0.87,0.58,0.4,0.72,0.79,0.28,1.08,0.62,0.22
8,1,4,11,0.48,0.99,0.4,0.58,1.01,0.35,1.07,0.74,0.26
8,2,4,2,0.45,0.56,0.83,0.49,0.96,0.56,1.04,0.87,0.34
8,3,4,4,0.47,0.48,0.81,0.48,0.92,0.69,1.03,0.9,0.36
8,4,4,2,0.38,0.34,0.3,0.49,0.72,0.93,1,0.99,0.51
8,5,4,12,0.39,0.45,0.4,0.39,0.43,0.51,0.99,1.1,0.88
8,6,4,4,0.23,0.37,0.49,0.37,0.2,0.41,0.94,1.1,0.8
8,7,4,6,0.37,0.44,0.29,0.34,0.37,0.37,0.96,1.31,0.55
8,9,4,14,0.27,0.3,0.26,0.49,0.16,0.26,1.22,0.28,0.2
8,10,4,12,0.28,0.39,0.33,1,0.28,0.32,1.07,0.35,0.24
8,11,4,2,0.88,0.35,0.31,0.81,0.55,0.24,1.08,0.5,0.22
9,0,4,12,0.88,0.51,0.4,1.1,0.43,0.45,0.99,0.39,0.39
9,1,4,2,0.51,0.93,0.3,0.99,0.72,0.34,1,0.49,0.38
9,2,4,4,0.36,0.69,0.81,0.9,0.92,0.48,1.03,0.48,0.47
9,3,4,2,0.34,0.56,0.83,0.87,0.96,0.56,1.04,0.49,0.45
9,4,4,11,0.26,0.35,0.4,0.74,1.01,0.99,1.07,0.58,0.48
9,5,4,15,0.22,0.28,0.4,0.62,0.79,0.58,1.08,0.72,0.87
9,6,4,2,0.22,0.24,0.31,0.5,0.55,0.35,1.08,0.81,0.88
9,7,4,12,0.24,0.32,0.33,0.35,0.28,0.39,1.07,1,0.28
9,8,4,14,0.2,0.26,0.26,0.28,0.16,0.3,1.22,0.49,0.27
9,10,4,6,0.55,0.37,0.29,1.31,0.37,0.44,0.96,0.34,0.37
9,11,4,4,0.8,0.41,0.49,1.1,0.2,0.37,0.94,0.37,0.23
